;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
1369;CCDSG;K3;SPD38;0.6560082983873982;0.7563769162864951;0.6500549475494095;1547.2386621315193;3819.5051020408164;2580.8475056689344
1370;CCDSG;K4;SPD38;0.6606495664990925;0.6609805225604518;0.7011997205253921;1654.2301587301588;3260.78231292517;2583.156462585034
1371;CCDSG;K5;SPD38;0.5720329809365365;0.6426378272398307;0.708735885436308;1357.9863945578231;3440.0510204081634;2707.5850340136053
1372;CCDSG;K6;SPD38;0.42588540128875396;0.4423551166243269;0.42664179606727065;1034.6836734693877;2131.662131519274;1554.1763038548752
1373;CCDSG;K7;SPD38;0.17351845959415246;0.18037710827851097;0.17195382397700373;366.21145124716554;751.9081632653061;540.9461451247165
1374;CCDSG;K8;SPD38;0.062395744387336985;0.06477505630801449;0.0632863314927385;77.06916099773242;156.2108843537415;113.21995464852608
1375;CCDSG;K9;SPD38;0.2878675208895098;0.34038633417202524;0.09682816783972437;632.8820861678005;1334.4625850340135;360.265306122449
1376;CCDSG;L2;SPD38;0.09488537528344854;0.07202730672299797;0.05880911548108643;205.90589569160997;134.10997732426304;103.72222222222223
1377;CCDSG;L3;SPD38;0.28901136651884435;0.17003253277725539;0.05259081517533787;919.5867346938776;312.7953514739229;114.10034013605443
1378;CCDSG;L4;SPD38;0.403161125251852;0.31769889423583075;0.28707786731385293;1133.4126984126983;1210.9013605442176;946.5753968253969
1379;CCDSG;L5;SPD38;0.416241904438657;0.3290059744241581;0.2248698709537448;1218.9319727891157;1196.562358276644;769.2675736961452
1380;CCDSG;L6;SPD38;0.47613500374077083;0.33975656628796286;0.05424767692743657;1478.5555555555557;866.1598639455782;148.13718820861678
1381;CCDSG;L7;SPD38;0.41559236419057816;0.4726754968984438;0.0636136136514014;997.2687074829932;1809.7755102040817;288.92857142857144
1382;CCDSG;L8;SPD38;0.32038629741044694;0.3317244463206558;0.09100326787443352;810.6428571428571;1233.812925170068;332.73809523809524
1383;CCDSG;L9;SPD38;0.36329019198072976;0.4776824922150035;0.08850766554664811;779.0975056689342;1988.8140589569161;419.90022675736964
1384;CCDSG;M2;SPD38;0.26174236407852275;0.15664298548195632;0.11895242965570521;774.062358276644;362.77777777777777;315.55442176870747
1385;CCDSG;M3;SPD38;0.07790096176701508;0.06096038703546432;0.07203451291519876;149.02380952380952;123.60544217687075;135.61791383219955
