;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
317;CCC;A6;SPD30;0.31195517942562334;0.4357576751248354;0.3419846004055571;0.03324357962902681;0.10391800491898148;0.06946462466392989
318;CCC;B1;SPD30;0.40809005840636947;0.3225751602256426;0.05068240577923873;0.06338277275179639;0.047244507589457946;0.013316590108989198
319;CCC;B2;SPD30;0.1234838537302779;0.11771205438428688;0.29108207532156194;0.013091993920597029;0.03507105509440104;0.050321343504352335
320;CCC;B3;SPD30;0.297408161249622;0.2000246499978956;0.0999541054347405;0.052090091469847125;0.030346858648606288;0.01996864507227768
321;CCC;B4;SPD30;0.08605921833016181;0.06681556509998843;0.10683091895029947;0.012340839998221692;0.015063662587860484;0.0179663410893193
322;CCC;B5;SPD30;0.357048862866715;0.46262365054327714;0.09065085082757761;0.04609684885284047;0.09903585174937307;0.02758466461558401
323;CCC;B6;SPD30;0.4884268379379858;0.44851649666426446;0.06108459240780041;0.07202894893693335;0.07401821937090085;0.01662355587806231
324;CCC;C1;SPD30;0.07173222659524771;0.06218397856657924;0.2088271274189954;0.007311573734989873;0.02084840374228395;0.03555269594545717
325;CCC;C2;SPD30;0.15177848393665802;0.242551447413314;0.07842704244498157;0.018545233173134886;0.06256449664080585;0.023486620114173417
326;CCC;C3;SPD30;0.21850582188450435;0.13406622069572935;0.04121952241942954;0.042264184834044656;0.01853478985068239;0.010105745292004243
327;CCC;C4;SPD30;0.5967623684679282;0.6261767196524979;0.07431577384673543;0.09182070508415316;0.12480980672954041;0.027095841772762346
328;CCC;C5;SPD30;0.3044373168291637;0.2054638240597248;0.22836895848068076;0.05115391295633198;0.03734631008572049;0.040327849211516206
329;CCC;C6;SPD30;0.137451775963605;0.19847533857411176;0.29853078765540647;0.013790672208056038;0.05981555985815731;0.06087609279302903
330;CCC;D1;SPD30;0.8601773136400334;0.9213831480339633;0.7030983906787688;0.11706396974163291;0.21294857543191792;0.14564961562921971
331;CCC;D2;SPD30;0.5660974325106991;0.6088649124430632;0.47717509831510263;0.07806542478961709;0.14495923784044054;0.100197238686644
332;CCC;D3;SPD30;0.3517318906480127;0.37869899337772284;0.2989384383415537;0.049002376603491514;0.09123870472849151;0.06328460316599151
333;CCC;D4;SPD30;0.18873092543240857;0.20228368475036468;0.15808865244913078;0.02613583317509404;0.04815541962046682;0.03317211292408131
334;CCC;D5;SPD30;0.08936753617469252;0.09622024057201792;0.07694991392631846;0.011932608522014854;0.022386739283432194;0.015677134195963543
335;CCC;D6;SPD30;0.03187191275063089;0.034119739683927515;0.027236734812033207;0.004520392712251639;0.008357554306218654;0.005919821468400367
336;CCPPV;A1;SPD30;0.3390359486460542;0.38916004505607565;0.09661170612772516;0.06448339036673553;0.11179320280216942;0.03411209484762397
337;CCPPV;A2;SPD30;0.2331846048566587;0.1676083193775874;0.07741968723845223;0.05086523639269112;0.03135315445829029;0.018034375403538222
338;CCPPV;A3;SPD30;0.23764199609144282;0.1753486833148301;0.25081376535606253;0.05240196038868802;0.050909373385847105;0.06218473576317149
